spN	primary_lifestyle	species
Phialocephala_sp6	soil_saprotroph	Phialocephala_sp6
Phialocephala_sp7	soil_saprotroph	Phialocephala_sp7
Phialocephala_sp8	soil_saprotroph	Phialocephala_sp8
Phialocephala_sp9	soil_saprotroph	Phialocephala_sp9
Phialophora_chinensis_sp1	litter_saprotroph	Phialophora_chinensis_sp1
Phialophora_semi-immersa_sp1	litter_saprotroph	Phialophora_semi-immersa_sp1
Phialophora_verrucosa_sp1	litter_saprotroph	Phialophora_verrucosa_sp1
Phialophora_verrucosa_sp2	litter_saprotroph	Phialophora_verrucosa_sp2
Phialotubus_microsporus_sp1	soil_saprotroph	Phialotubus_microsporus_sp1
Phillipsia_crispata_sp1	wood_saprotroph	Phillipsia_crispata_sp1
Phillipsia_guatemalensis_sp1	wood_saprotroph	Phillipsia_guatemalensis_sp1
Phillipsia_guatemalensis_sp2	wood_saprotroph	Phillipsia_guatemalensis_sp2
Phillipsia_sp1	wood_saprotroph	Phillipsia_sp1
Phlebiopsis_sp1	wood_saprotroph	Phlebiopsis_sp1
Phlebiopsis_sp2	wood_saprotroph	Phlebiopsis_sp2
Phlebopus_beniensis_sp1	arthropod-associated	Phlebopus_beniensis_sp1
Phlebopus_beniensis_sp2	arthropod-associated	Phlebopus_beniensis_sp2
Phlebopus_sp1	arthropod-associated	Phlebopus_sp1
Phleogenaceae_sp1	unknown	Phleogenaceae_sp1
Phlogicylindrium_sp1	plant_pathogen	Phlogicylindrium_sp1
Phlogicylindrium_sp2	plant_pathogen	Phlogicylindrium_sp2
Phlyctochytrium_californicum_sp1	algal_parasite	Phlyctochytrium_californicum_sp1
Pholiota_brunnescens_sp1	wood_saprotroph	Pholiota_brunnescens_sp1
Pholiota_jahnii_sp1	wood_saprotroph	Pholiota_jahnii_sp1
Pholiota_lenta_sp1	wood_saprotroph	Pholiota_lenta_sp1
Pholiota_lubrica_sp1	wood_saprotroph	Pholiota_lubrica_sp1
Pholiota_sp1	wood_saprotroph	Pholiota_sp1
Pholiota_sp2	wood_saprotroph	Pholiota_sp2
Pholiota_squarrosoides_sp1	wood_saprotroph	Pholiota_squarrosoides_sp1
Phoma_herbarum_sp1	plant_pathogen	Phoma_herbarum_sp1
Phoma_herbarum_sp3	plant_pathogen	Phoma_herbarum_sp3
Phoma_insulana_sp1	plant_pathogen	Phoma_insulana_sp1
Phoma_insulana_sp10	plant_pathogen	Phoma_insulana_sp10
Phoma_insulana_sp11	plant_pathogen	Phoma_insulana_sp11
Phoma_insulana_sp12	plant_pathogen	Phoma_insulana_sp12
Phoma_insulana_sp13	plant_pathogen	Phoma_insulana_sp13
Phoma_insulana_sp2	plant_pathogen	Phoma_insulana_sp2
Phoma_insulana_sp3	plant_pathogen	Phoma_insulana_sp3
Phoma_insulana_sp4	plant_pathogen	Phoma_insulana_sp4
Phoma_insulana_sp5	plant_pathogen	Phoma_insulana_sp5
Phoma_insulana_sp6	plant_pathogen	Phoma_insulana_sp6
Phoma_insulana_sp7	plant_pathogen	Phoma_insulana_sp7
Phoma_insulana_sp8	plant_pathogen	Phoma_insulana_sp8
Phoma_insulana_sp9	plant_pathogen	Phoma_insulana_sp9
Phoma_moricola_sp1	plant_pathogen	Phoma_moricola_sp1
Phoma_moricola_sp2	plant_pathogen	Phoma_moricola_sp2
Phoma_moricola_sp3	plant_pathogen	Phoma_moricola_sp3
Phoma_moricola_sp4	plant_pathogen	Phoma_moricola_sp4
Phoma_moricola_sp5	plant_pathogen	Phoma_moricola_sp5
Phoma_moricola_sp6	plant_pathogen	Phoma_moricola_sp6
Phoma_multirostrata_sp1	plant_pathogen	Phoma_multirostrata_sp1
Phoma_pereupyrena_sp1	plant_pathogen	Phoma_pereupyrena_sp1
Phoma_sp1	plant_pathogen	Phoma_sp1
Phoma_sp10	plant_pathogen	Phoma_sp10
Phoma_sp100	plant_pathogen	Phoma_sp100
Phoma_sp101	plant_pathogen	Phoma_sp101
Phoma_sp102	plant_pathogen	Phoma_sp102
Phoma_sp103	plant_pathogen	Phoma_sp103
Phoma_sp104	plant_pathogen	Phoma_sp104
Phoma_sp105	plant_pathogen	Phoma_sp105
Phoma_sp106	plant_pathogen	Phoma_sp106
Phoma_sp107	plant_pathogen	Phoma_sp107
Phoma_sp108	plant_pathogen	Phoma_sp108
Phoma_sp109	plant_pathogen	Phoma_sp109
Phoma_sp11	plant_pathogen	Phoma_sp11
Phoma_sp110	plant_pathogen	Phoma_sp110
Phoma_sp111	plant_pathogen	Phoma_sp111
Phoma_sp112	plant_pathogen	Phoma_sp112
Phoma_sp113	plant_pathogen	Phoma_sp113
Phoma_sp114	plant_pathogen	Phoma_sp114
Phoma_sp115	plant_pathogen	Phoma_sp115
Phoma_sp116	plant_pathogen	Phoma_sp116
Phoma_sp117	plant_pathogen	Phoma_sp117
Phoma_sp118	plant_pathogen	Phoma_sp118
Phoma_sp120	plant_pathogen	Phoma_sp120
Phoma_sp121	plant_pathogen	Phoma_sp121
Phoma_sp122	plant_pathogen	Phoma_sp122
Phoma_sp123	plant_pathogen	Phoma_sp123
Phoma_sp124	plant_pathogen	Phoma_sp124
Phoma_sp125	plant_pathogen	Phoma_sp125
Phoma_sp126	plant_pathogen	Phoma_sp126
Phoma_sp127	plant_pathogen	Phoma_sp127
Phoma_sp128	plant_pathogen	Phoma_sp128
Phoma_sp129	plant_pathogen	Phoma_sp129
Phoma_sp13	plant_pathogen	Phoma_sp13
Phoma_sp130	plant_pathogen	Phoma_sp130
Phoma_sp131	plant_pathogen	Phoma_sp131
Phoma_sp132	plant_pathogen	Phoma_sp132
Phoma_sp133	plant_pathogen	Phoma_sp133
Phoma_sp134	plant_pathogen	Phoma_sp134
Phoma_sp135	plant_pathogen	Phoma_sp135
Phoma_sp136	plant_pathogen	Phoma_sp136
Phoma_sp137	plant_pathogen	Phoma_sp137
Phoma_sp138	plant_pathogen	Phoma_sp138
Phoma_sp139	plant_pathogen	Phoma_sp139
Phoma_sp14	plant_pathogen	Phoma_sp14
Phoma_sp140	plant_pathogen	Phoma_sp140
Phoma_sp141	plant_pathogen	Phoma_sp141
Phoma_sp142	plant_pathogen	Phoma_sp142
Phoma_sp143	plant_pathogen	Phoma_sp143
Phoma_sp144	plant_pathogen	Phoma_sp144
Phoma_sp146	plant_pathogen	Phoma_sp146
Phoma_sp147	plant_pathogen	Phoma_sp147
Phoma_sp148	plant_pathogen	Phoma_sp148
Phoma_sp149	plant_pathogen	Phoma_sp149
Phoma_sp15	plant_pathogen	Phoma_sp15
Phoma_sp150	plant_pathogen	Phoma_sp150
Phoma_sp151	plant_pathogen	Phoma_sp151
Phoma_sp152	plant_pathogen	Phoma_sp152
Phoma_sp153	plant_pathogen	Phoma_sp153
Phoma_sp154	plant_pathogen	Phoma_sp154
Phoma_sp155	plant_pathogen	Phoma_sp155
Phoma_sp16	plant_pathogen	Phoma_sp16
Phoma_sp17	plant_pathogen	Phoma_sp17
Phoma_sp18	plant_pathogen	Phoma_sp18
Phoma_sp19	plant_pathogen	Phoma_sp19
Phoma_sp2	plant_pathogen	Phoma_sp2
Phoma_sp20	plant_pathogen	Phoma_sp20
Phoma_sp21	plant_pathogen	Phoma_sp21
Phoma_sp22	plant_pathogen	Phoma_sp22
Phoma_sp23	plant_pathogen	Phoma_sp23
Phoma_sp24	plant_pathogen	Phoma_sp24
Phoma_sp25	plant_pathogen	Phoma_sp25
Phoma_sp26	plant_pathogen	Phoma_sp26
Phoma_sp27	plant_pathogen	Phoma_sp27
Phoma_sp28	plant_pathogen	Phoma_sp28
Phoma_sp29	plant_pathogen	Phoma_sp29
Phoma_sp3	plant_pathogen	Phoma_sp3
Phoma_sp30	plant_pathogen	Phoma_sp30
Phoma_sp31	plant_pathogen	Phoma_sp31
Phoma_sp32	plant_pathogen	Phoma_sp32
Phoma_sp33	plant_pathogen	Phoma_sp33
Phoma_sp34	plant_pathogen	Phoma_sp34
Phoma_sp35	plant_pathogen	Phoma_sp35
Phoma_sp36	plant_pathogen	Phoma_sp36
Phoma_sp37	plant_pathogen	Phoma_sp37
Phoma_sp38	plant_pathogen	Phoma_sp38
Phoma_sp39	plant_pathogen	Phoma_sp39
Phoma_sp4	plant_pathogen	Phoma_sp4
Phoma_sp40	plant_pathogen	Phoma_sp40
Phoma_sp41	plant_pathogen	Phoma_sp41
Phoma_sp42	plant_pathogen	Phoma_sp42
Phoma_sp43	plant_pathogen	Phoma_sp43
Phoma_sp44	plant_pathogen	Phoma_sp44
Phoma_sp45	plant_pathogen	Phoma_sp45
Phoma_sp46	plant_pathogen	Phoma_sp46
Phoma_sp47	plant_pathogen	Phoma_sp47
Phoma_sp48	plant_pathogen	Phoma_sp48
Phoma_sp5	plant_pathogen	Phoma_sp5
Phoma_sp50	plant_pathogen	Phoma_sp50
Phoma_sp51	plant_pathogen	Phoma_sp51
Phoma_sp52	plant_pathogen	Phoma_sp52
Phoma_sp53	plant_pathogen	Phoma_sp53
Phoma_sp55	plant_pathogen	Phoma_sp55
Phoma_sp56	plant_pathogen	Phoma_sp56
Phoma_sp57	plant_pathogen	Phoma_sp57
Phoma_sp58	plant_pathogen	Phoma_sp58
Phoma_sp59	plant_pathogen	Phoma_sp59
Phoma_sp6	plant_pathogen	Phoma_sp6
Phoma_sp60	plant_pathogen	Phoma_sp60
Phoma_sp61	plant_pathogen	Phoma_sp61
Phoma_sp63	plant_pathogen	Phoma_sp63
Phoma_sp64	plant_pathogen	Phoma_sp64
Phoma_sp65	plant_pathogen	Phoma_sp65
Phoma_sp66	plant_pathogen	Phoma_sp66
Phoma_sp67	plant_pathogen	Phoma_sp67
Phoma_sp68	plant_pathogen	Phoma_sp68
Phoma_sp69	plant_pathogen	Phoma_sp69
Phoma_sp7	plant_pathogen	Phoma_sp7
Phoma_sp70	plant_pathogen	Phoma_sp70
Phoma_sp71	plant_pathogen	Phoma_sp71
Phoma_sp72	plant_pathogen	Phoma_sp72
Phoma_sp73	plant_pathogen	Phoma_sp73
Phoma_sp74	plant_pathogen	Phoma_sp74
Phoma_sp75	plant_pathogen	Phoma_sp75
Phoma_sp76	plant_pathogen	Phoma_sp76
Phoma_sp77	plant_pathogen	Phoma_sp77
Phoma_sp78	plant_pathogen	Phoma_sp78
Phoma_sp79	plant_pathogen	Phoma_sp79
Phoma_sp8	plant_pathogen	Phoma_sp8
Phoma_sp80	plant_pathogen	Phoma_sp80
Phoma_sp81	plant_pathogen	Phoma_sp81
Phoma_sp82	plant_pathogen	Phoma_sp82
Phoma_sp84	plant_pathogen	Phoma_sp84
Phoma_sp85	plant_pathogen	Phoma_sp85
Phoma_sp86	plant_pathogen	Phoma_sp86
Phoma_sp87	plant_pathogen	Phoma_sp87
Phoma_sp88	plant_pathogen	Phoma_sp88
Phoma_sp89	plant_pathogen	Phoma_sp89
Phoma_sp9	plant_pathogen	Phoma_sp9
Phoma_sp90	plant_pathogen	Phoma_sp90
Phoma_sp91	plant_pathogen	Phoma_sp91
Phoma_sp92	plant_pathogen	Phoma_sp92
Phoma_sp93	plant_pathogen	Phoma_sp93
Phoma_sp94	plant_pathogen	Phoma_sp94
Phoma_sp95	plant_pathogen	Phoma_sp95
Phoma_sp96	plant_pathogen	Phoma_sp96
Phoma_sp97	plant_pathogen	Phoma_sp97
Phoma_sp98	plant_pathogen	Phoma_sp98
Phoma_sp99	plant_pathogen	Phoma_sp99
Phomatodes_sp1	wood_saprotroph	Phomatodes_sp1
Phomatodes_sp2	wood_saprotroph	Phomatodes_sp2
Phomatodes_sp3	wood_saprotroph	Phomatodes_sp3
Phomatodes_sp4	wood_saprotroph	Phomatodes_sp4
Phomatodes_sp5	wood_saprotroph	Phomatodes_sp5
Phomatospora_biseriata_sp1	wood_saprotroph	Phomatospora_biseriata_sp1
Phomatospora_sp10	wood_saprotroph	Phomatospora_sp10
Phomatospora_sp11	wood_saprotroph	Phomatospora_sp11
Phomatospora_sp13	wood_saprotroph	Phomatospora_sp13
Phomatospora_sp2	wood_saprotroph	Phomatospora_sp2
Phomatospora_sp3	wood_saprotroph	Phomatospora_sp3
Phomatospora_sp4	wood_saprotroph	Phomatospora_sp4
Phomatospora_sp7	wood_saprotroph	Phomatospora_sp7
Phomatospora_sp8	wood_saprotroph	Phomatospora_sp8
Phomatospora_sp9	wood_saprotroph	Phomatospora_sp9
Phomopsis_sp1	plant_pathogen	Phomopsis_sp1
Phomopsis_sp2	plant_pathogen	Phomopsis_sp2
Phomopsis_sp3	plant_pathogen	Phomopsis_sp3
Phyllachoraceae_sp1	unknown	Phyllachoraceae_sp1
Phylloporia_sp1	wood_saprotroph	Phylloporia_sp1
Phylloporus_centroamericanus_sp1	ectomycorrhizal	Phylloporus_centroamericanus_sp1
Phylloporus_centroamericanus_sp2	ectomycorrhizal	Phylloporus_centroamericanus_sp2
Phyllosticta_capitalensis_sp1	plant_pathogen	Phyllosticta_capitalensis_sp1
Phyllosticta_capitalensis_sp2	plant_pathogen	Phyllosticta_capitalensis_sp2
Phyllozyma_linderae_sp1	epiphyte	Phyllozyma_linderae_sp1
Phymatotrichopsis_omnivora_sp1	plant_pathogen	Phymatotrichopsis_omnivora_sp1
Phymatotrichopsis_sp1	plant_pathogen	Phymatotrichopsis_sp1
Physisporinus_sp1	wood_saprotroph	Physisporinus_sp1
Physisporinus_sp2	wood_saprotroph	Physisporinus_sp2
Physisporinus_sp3	wood_saprotroph	Physisporinus_sp3
Physisporinus_sp4	wood_saprotroph	Physisporinus_sp4
Physisporinus_sp5	wood_saprotroph	Physisporinus_sp5
Physodermatales_sp1	unknown	Physodermatales_sp1
Physodermatales_sp4	unknown	Physodermatales_sp4
Pichia_barkeri_sp1	nectar/tap_saprotroph	Pichia_barkeri_sp1
Pichia_cactophila_sp1	nectar/tap_saprotroph	Pichia_cactophila_sp1
Pichia_exigua_sp1	nectar/tap_saprotroph	Pichia_exigua_sp1
Pichia_norvegensis_sp1	nectar/tap_saprotroph	Pichia_norvegensis_sp1
Pichia_sp1	nectar/tap_saprotroph	Pichia_sp1
Pichia_sporocuriosa_sp1	nectar/tap_saprotroph	Pichia_sporocuriosa_sp1
Pichia_terricola_sp1	nectar/tap_saprotroph	Pichia_terricola_sp1
Pichia_terricola_sp2	nectar/tap_saprotroph	Pichia_terricola_sp2
Pilidiella_diplodiella_sp1	plant_pathogen	Pilidiella_diplodiella_sp1
Pilidiella_diplodiella_sp2	plant_pathogen	Pilidiella_diplodiella_sp2
Pilidiella_diplodiella_sp3	plant_pathogen	Pilidiella_diplodiella_sp3
Pilidium_anglicum_sp1	plant_pathogen	Pilidium_anglicum_sp1
Pilidium_novae-zelandiae_sp1	plant_pathogen	Pilidium_novae-zelandiae_sp1
Pilidium_septatum_sp1	plant_pathogen	Pilidium_septatum_sp1
Pilidium_sp1	plant_pathogen	Pilidium_sp1
Piloderma_bicolor_sp1	ectomycorrhizal	Piloderma_bicolor_sp1
Piloderma_bicolor_sp2	ectomycorrhizal	Piloderma_bicolor_sp2
Piloderma_bicolor_sp3	ectomycorrhizal	Piloderma_bicolor_sp3
Piloderma_bicolor_sp4	ectomycorrhizal	Piloderma_bicolor_sp4
Piloderma_bicolor_sp5	ectomycorrhizal	Piloderma_bicolor_sp5
Piloderma_bicolor_sp6	ectomycorrhizal	Piloderma_bicolor_sp6
Piloderma_byssinum_sp1	ectomycorrhizal	Piloderma_byssinum_sp1
Piloderma_byssinum_sp2	ectomycorrhizal	Piloderma_byssinum_sp2
Piloderma_byssinum_sp3	ectomycorrhizal	Piloderma_byssinum_sp3
Piloderma_byssinum_sp4	ectomycorrhizal	Piloderma_byssinum_sp4
Piloderma_byssinum_sp5	ectomycorrhizal	Piloderma_byssinum_sp5
Piloderma_byssinum_sp6	ectomycorrhizal	Piloderma_byssinum_sp6
Piloderma_byssinum_sp7	ectomycorrhizal	Piloderma_byssinum_sp7
Piloderma_olivaceum_sp1	ectomycorrhizal	Piloderma_olivaceum_sp1
Piloderma_olivaceum_sp10	ectomycorrhizal	Piloderma_olivaceum_sp10
Piloderma_olivaceum_sp11	ectomycorrhizal	Piloderma_olivaceum_sp11
Piloderma_olivaceum_sp12	ectomycorrhizal	Piloderma_olivaceum_sp12
Piloderma_olivaceum_sp13	ectomycorrhizal	Piloderma_olivaceum_sp13
Piloderma_olivaceum_sp14	ectomycorrhizal	Piloderma_olivaceum_sp14
Piloderma_olivaceum_sp15	ectomycorrhizal	Piloderma_olivaceum_sp15
Piloderma_olivaceum_sp16	ectomycorrhizal	Piloderma_olivaceum_sp16
Piloderma_olivaceum_sp17	ectomycorrhizal	Piloderma_olivaceum_sp17
Piloderma_olivaceum_sp18	ectomycorrhizal	Piloderma_olivaceum_sp18
Piloderma_olivaceum_sp19	ectomycorrhizal	Piloderma_olivaceum_sp19
Piloderma_olivaceum_sp2	ectomycorrhizal	Piloderma_olivaceum_sp2
Piloderma_olivaceum_sp20	ectomycorrhizal	Piloderma_olivaceum_sp20
Piloderma_olivaceum_sp21	ectomycorrhizal	Piloderma_olivaceum_sp21
Piloderma_olivaceum_sp22	ectomycorrhizal	Piloderma_olivaceum_sp22
Piloderma_olivaceum_sp23	ectomycorrhizal	Piloderma_olivaceum_sp23
Piloderma_olivaceum_sp24	ectomycorrhizal	Piloderma_olivaceum_sp24
Piloderma_olivaceum_sp25	ectomycorrhizal	Piloderma_olivaceum_sp25
Piloderma_olivaceum_sp26	ectomycorrhizal	Piloderma_olivaceum_sp26
Piloderma_olivaceum_sp27	ectomycorrhizal	Piloderma_olivaceum_sp27
Piloderma_olivaceum_sp28	ectomycorrhizal	Piloderma_olivaceum_sp28
Piloderma_olivaceum_sp29	ectomycorrhizal	Piloderma_olivaceum_sp29
Piloderma_olivaceum_sp3	ectomycorrhizal	Piloderma_olivaceum_sp3
Piloderma_olivaceum_sp30	ectomycorrhizal	Piloderma_olivaceum_sp30
Piloderma_olivaceum_sp31	ectomycorrhizal	Piloderma_olivaceum_sp31
Piloderma_olivaceum_sp32	ectomycorrhizal	Piloderma_olivaceum_sp32
Piloderma_olivaceum_sp33	ectomycorrhizal	Piloderma_olivaceum_sp33
Piloderma_olivaceum_sp34	ectomycorrhizal	Piloderma_olivaceum_sp34
Piloderma_olivaceum_sp35	ectomycorrhizal	Piloderma_olivaceum_sp35
Piloderma_olivaceum_sp36	ectomycorrhizal	Piloderma_olivaceum_sp36
Piloderma_olivaceum_sp37	ectomycorrhizal	Piloderma_olivaceum_sp37
Piloderma_olivaceum_sp38	ectomycorrhizal	Piloderma_olivaceum_sp38
Piloderma_olivaceum_sp39	ectomycorrhizal	Piloderma_olivaceum_sp39
Piloderma_olivaceum_sp4	ectomycorrhizal	Piloderma_olivaceum_sp4
Piloderma_olivaceum_sp40	ectomycorrhizal	Piloderma_olivaceum_sp40
Piloderma_olivaceum_sp41	ectomycorrhizal	Piloderma_olivaceum_sp41
Piloderma_olivaceum_sp42	ectomycorrhizal	Piloderma_olivaceum_sp42
Piloderma_olivaceum_sp43	ectomycorrhizal	Piloderma_olivaceum_sp43
Piloderma_olivaceum_sp44	ectomycorrhizal	Piloderma_olivaceum_sp44
Piloderma_olivaceum_sp45	ectomycorrhizal	Piloderma_olivaceum_sp45
Piloderma_olivaceum_sp46	ectomycorrhizal	Piloderma_olivaceum_sp46
Piloderma_olivaceum_sp47	ectomycorrhizal	Piloderma_olivaceum_sp47
Piloderma_olivaceum_sp48	ectomycorrhizal	Piloderma_olivaceum_sp48
Piloderma_olivaceum_sp49	ectomycorrhizal	Piloderma_olivaceum_sp49
Piloderma_olivaceum_sp5	ectomycorrhizal	Piloderma_olivaceum_sp5
Piloderma_olivaceum_sp6	ectomycorrhizal	Piloderma_olivaceum_sp6
Piloderma_olivaceum_sp7	ectomycorrhizal	Piloderma_olivaceum_sp7
Piloderma_olivaceum_sp9	ectomycorrhizal	Piloderma_olivaceum_sp9
Piloderma_sp1	ectomycorrhizal	Piloderma_sp1
Piloderma_sp10	ectomycorrhizal	Piloderma_sp10
Piloderma_sp100	ectomycorrhizal	Piloderma_sp100
Piloderma_sp101	ectomycorrhizal	Piloderma_sp101
Piloderma_sp102	ectomycorrhizal	Piloderma_sp102
Piloderma_sp103	ectomycorrhizal	Piloderma_sp103
Piloderma_sp104	ectomycorrhizal	Piloderma_sp104
Piloderma_sp105	ectomycorrhizal	Piloderma_sp105
Piloderma_sp106	ectomycorrhizal	Piloderma_sp106
Piloderma_sp108	ectomycorrhizal	Piloderma_sp108
Piloderma_sp109	ectomycorrhizal	Piloderma_sp109
Piloderma_sp11	ectomycorrhizal	Piloderma_sp11
Piloderma_sp110	ectomycorrhizal	Piloderma_sp110
Piloderma_sp111	ectomycorrhizal	Piloderma_sp111
Piloderma_sp112	ectomycorrhizal	Piloderma_sp112
Piloderma_sp113	ectomycorrhizal	Piloderma_sp113
Piloderma_sp114	ectomycorrhizal	Piloderma_sp114
Piloderma_sp115	ectomycorrhizal	Piloderma_sp115
Piloderma_sp116	ectomycorrhizal	Piloderma_sp116
Piloderma_sp117	ectomycorrhizal	Piloderma_sp117
Piloderma_sp118	ectomycorrhizal	Piloderma_sp118
Piloderma_sp119	ectomycorrhizal	Piloderma_sp119
Piloderma_sp12	ectomycorrhizal	Piloderma_sp12
Piloderma_sp120	ectomycorrhizal	Piloderma_sp120
Piloderma_sp121	ectomycorrhizal	Piloderma_sp121
Piloderma_sp122	ectomycorrhizal	Piloderma_sp122
Piloderma_sp123	ectomycorrhizal	Piloderma_sp123
Piloderma_sp124	ectomycorrhizal	Piloderma_sp124
Piloderma_sp125	ectomycorrhizal	Piloderma_sp125
Piloderma_sp126	ectomycorrhizal	Piloderma_sp126
Piloderma_sp127	ectomycorrhizal	Piloderma_sp127
Piloderma_sp128	ectomycorrhizal	Piloderma_sp128
Piloderma_sp13	ectomycorrhizal	Piloderma_sp13
Piloderma_sp130	ectomycorrhizal	Piloderma_sp130
Piloderma_sp131	ectomycorrhizal	Piloderma_sp131
Piloderma_sp132	ectomycorrhizal	Piloderma_sp132
Piloderma_sp133	ectomycorrhizal	Piloderma_sp133
Piloderma_sp134	ectomycorrhizal	Piloderma_sp134
Piloderma_sp135	ectomycorrhizal	Piloderma_sp135
Piloderma_sp136	ectomycorrhizal	Piloderma_sp136
Piloderma_sp137	ectomycorrhizal	Piloderma_sp137
Piloderma_sp138	ectomycorrhizal	Piloderma_sp138
Piloderma_sp139	ectomycorrhizal	Piloderma_sp139
Piloderma_sp14	ectomycorrhizal	Piloderma_sp14
Piloderma_sp140	ectomycorrhizal	Piloderma_sp140
Piloderma_sp141	ectomycorrhizal	Piloderma_sp141
Piloderma_sp142	ectomycorrhizal	Piloderma_sp142
Piloderma_sp143	ectomycorrhizal	Piloderma_sp143
Piloderma_sp144	ectomycorrhizal	Piloderma_sp144
Piloderma_sp145	ectomycorrhizal	Piloderma_sp145
Piloderma_sp146	ectomycorrhizal	Piloderma_sp146
Piloderma_sp147	ectomycorrhizal	Piloderma_sp147
Piloderma_sp148	ectomycorrhizal	Piloderma_sp148
Piloderma_sp149	ectomycorrhizal	Piloderma_sp149
Piloderma_sp15	ectomycorrhizal	Piloderma_sp15
Piloderma_sp151	ectomycorrhizal	Piloderma_sp151
Piloderma_sp152	ectomycorrhizal	Piloderma_sp152
Piloderma_sp153	ectomycorrhizal	Piloderma_sp153
Piloderma_sp154	ectomycorrhizal	Piloderma_sp154
Piloderma_sp155	ectomycorrhizal	Piloderma_sp155
Piloderma_sp156	ectomycorrhizal	Piloderma_sp156
Piloderma_sp157	ectomycorrhizal	Piloderma_sp157
Piloderma_sp158	ectomycorrhizal	Piloderma_sp158
Piloderma_sp159	ectomycorrhizal	Piloderma_sp159
Piloderma_sp16	ectomycorrhizal	Piloderma_sp16
Piloderma_sp160	ectomycorrhizal	Piloderma_sp160
Piloderma_sp161	ectomycorrhizal	Piloderma_sp161
Piloderma_sp162	ectomycorrhizal	Piloderma_sp162
Piloderma_sp164	ectomycorrhizal	Piloderma_sp164
Piloderma_sp165	ectomycorrhizal	Piloderma_sp165
Piloderma_sp166	ectomycorrhizal	Piloderma_sp166
Piloderma_sp167	ectomycorrhizal	Piloderma_sp167
Piloderma_sp168	ectomycorrhizal	Piloderma_sp168
Piloderma_sp169	ectomycorrhizal	Piloderma_sp169
Piloderma_sp17	ectomycorrhizal	Piloderma_sp17
Piloderma_sp170	ectomycorrhizal	Piloderma_sp170
Piloderma_sp171	ectomycorrhizal	Piloderma_sp171
Piloderma_sp172	ectomycorrhizal	Piloderma_sp172
Piloderma_sp173	ectomycorrhizal	Piloderma_sp173
Piloderma_sp174	ectomycorrhizal	Piloderma_sp174
Piloderma_sp175	ectomycorrhizal	Piloderma_sp175
Piloderma_sp176	ectomycorrhizal	Piloderma_sp176
Piloderma_sp177	ectomycorrhizal	Piloderma_sp177
Piloderma_sp178	ectomycorrhizal	Piloderma_sp178
Piloderma_sp179	ectomycorrhizal	Piloderma_sp179
Piloderma_sp18	ectomycorrhizal	Piloderma_sp18
Piloderma_sp181	ectomycorrhizal	Piloderma_sp181
Piloderma_sp182	ectomycorrhizal	Piloderma_sp182
Piloderma_sp183	ectomycorrhizal	Piloderma_sp183
Piloderma_sp184	ectomycorrhizal	Piloderma_sp184
Piloderma_sp186	ectomycorrhizal	Piloderma_sp186
Piloderma_sp187	ectomycorrhizal	Piloderma_sp187
Piloderma_sp188	ectomycorrhizal	Piloderma_sp188
Piloderma_sp189	ectomycorrhizal	Piloderma_sp189
Piloderma_sp19	ectomycorrhizal	Piloderma_sp19
Piloderma_sp190	ectomycorrhizal	Piloderma_sp190
Piloderma_sp191	ectomycorrhizal	Piloderma_sp191
Piloderma_sp192	ectomycorrhizal	Piloderma_sp192
Piloderma_sp193	ectomycorrhizal	Piloderma_sp193
Piloderma_sp194	ectomycorrhizal	Piloderma_sp194
Piloderma_sp195	ectomycorrhizal	Piloderma_sp195
Piloderma_sp196	ectomycorrhizal	Piloderma_sp196
Piloderma_sp197	ectomycorrhizal	Piloderma_sp197
Piloderma_sp198	ectomycorrhizal	Piloderma_sp198
Piloderma_sp199	ectomycorrhizal	Piloderma_sp199
Piloderma_sp2	ectomycorrhizal	Piloderma_sp2
Piloderma_sp20	ectomycorrhizal	Piloderma_sp20
Piloderma_sp200	ectomycorrhizal	Piloderma_sp200
Piloderma_sp201	ectomycorrhizal	Piloderma_sp201
Piloderma_sp202	ectomycorrhizal	Piloderma_sp202
Piloderma_sp203	ectomycorrhizal	Piloderma_sp203
Piloderma_sp204	ectomycorrhizal	Piloderma_sp204
Piloderma_sp205	ectomycorrhizal	Piloderma_sp205
Piloderma_sp206	ectomycorrhizal	Piloderma_sp206
Piloderma_sp207	ectomycorrhizal	Piloderma_sp207
Piloderma_sp208	ectomycorrhizal	Piloderma_sp208
Piloderma_sp209	ectomycorrhizal	Piloderma_sp209
Piloderma_sp21	ectomycorrhizal	Piloderma_sp21
Piloderma_sp210	ectomycorrhizal	Piloderma_sp210
Piloderma_sp212	ectomycorrhizal	Piloderma_sp212
Piloderma_sp213	ectomycorrhizal	Piloderma_sp213
Piloderma_sp214	ectomycorrhizal	Piloderma_sp214
Piloderma_sp215	ectomycorrhizal	Piloderma_sp215
Piloderma_sp216	ectomycorrhizal	Piloderma_sp216
Piloderma_sp217	ectomycorrhizal	Piloderma_sp217
Piloderma_sp218	ectomycorrhizal	Piloderma_sp218
Piloderma_sp219	ectomycorrhizal	Piloderma_sp219
Piloderma_sp22	ectomycorrhizal	Piloderma_sp22
Piloderma_sp220	ectomycorrhizal	Piloderma_sp220
Piloderma_sp221	ectomycorrhizal	Piloderma_sp221
Piloderma_sp223	ectomycorrhizal	Piloderma_sp223
Piloderma_sp224	ectomycorrhizal	Piloderma_sp224
Piloderma_sp225	ectomycorrhizal	Piloderma_sp225
