SPPN	primary_lifestyle	species
Agaricales_sp_83	#N/A	Agaricales_sp_83
Agaricales_sp_84	#N/A	Agaricales_sp_84
Agaricales_sp_85	#N/A	Agaricales_sp_85
Agaricales_sp_86	#N/A	Agaricales_sp_86
Agaricales_sp_87	#N/A	Agaricales_sp_87
Agaricales_sp_88	#N/A	Agaricales_sp_88
Agaricales_sp_89	#N/A	Agaricales_sp_89
Agaricales_sp_90	#N/A	Agaricales_sp_90
Agaricales_sp_91	#N/A	Agaricales_sp_91
Agaricales_sp_94	#N/A	Agaricales_sp_94
Agaricales_sp_95	#N/A	Agaricales_sp_95
Agaricales_sp_96	#N/A	Agaricales_sp_96
Agaricales_sp_97	#N/A	Agaricales_sp_97
Agaricales_sp_98	#N/A	Agaricales_sp_98
Agaricales_sp_99	#N/A	Agaricales_sp_99
Agaricales_sp_100	#N/A	Agaricales_sp_100
Agaricales_sp_103	#N/A	Agaricales_sp_103
Agaricales_sp_104	#N/A	Agaricales_sp_104
Agaricales_sp_105	#N/A	Agaricales_sp_105
Agaricales_sp_106	#N/A	Agaricales_sp_106
Agaricales_sp_107	#N/A	Agaricales_sp_107
Agaricales_sp_108	#N/A	Agaricales_sp_108
Agaricales_sp_109	#N/A	Agaricales_sp_109
Agaricales_sp_110	#N/A	Agaricales_sp_110
Agaricales_sp_111	#N/A	Agaricales_sp_111
Agaricales_sp_112	#N/A	Agaricales_sp_112
Agaricales_sp_113	#N/A	Agaricales_sp_113
Agaricales_sp_114	#N/A	Agaricales_sp_114
Agaricales_sp_115	#N/A	Agaricales_sp_115
Agaricales_sp_116	#N/A	Agaricales_sp_116
Agaricales_sp_117	#N/A	Agaricales_sp_117
Agaricales_sp_119	#N/A	Agaricales_sp_119
Agaricales_sp_120	#N/A	Agaricales_sp_120
Agaricales_sp_121	#N/A	Agaricales_sp_121
Agaricales_sp_122	#N/A	Agaricales_sp_122
Agaricales_sp_123	#N/A	Agaricales_sp_123
Agaricales_sp_124	#N/A	Agaricales_sp_124
Agaricales_sp_125	#N/A	Agaricales_sp_125
Agaricales_sp_126	#N/A	Agaricales_sp_126
Agaricales_sp_127	#N/A	Agaricales_sp_127
Agaricales_sp_128	#N/A	Agaricales_sp_128
Agaricales_sp_131	#N/A	Agaricales_sp_131
Agaricales_sp_132	#N/A	Agaricales_sp_132
Agaricales_sp_133	#N/A	Agaricales_sp_133
Agaricales_sp_134	#N/A	Agaricales_sp_134
Agaricales_sp_135	#N/A	Agaricales_sp_135
Agaricales_sp_136	#N/A	Agaricales_sp_136
Agaricales_sp_137	#N/A	Agaricales_sp_137
Agaricales_sp_138	#N/A	Agaricales_sp_138
Agaricales_sp_139	#N/A	Agaricales_sp_139
Agaricales_sp_140	#N/A	Agaricales_sp_140
Agaricales_sp_141	#N/A	Agaricales_sp_141
Agaricales_sp_142	#N/A	Agaricales_sp_142
Agaricales_sp_143	#N/A	Agaricales_sp_143
Agaricales_sp_144	#N/A	Agaricales_sp_144
Agaricales_sp_145	#N/A	Agaricales_sp_145
Agaricales_sp_146	#N/A	Agaricales_sp_146
Agaricales_sp_147	#N/A	Agaricales_sp_147
Agaricales_sp_148	#N/A	Agaricales_sp_148
Agaricales_sp_149	#N/A	Agaricales_sp_149
Agaricales_sp_151	#N/A	Agaricales_sp_151
Agaricales_sp_152	#N/A	Agaricales_sp_152
Agaricales_sp_153	#N/A	Agaricales_sp_153
Agaricales_sp_155	#N/A	Agaricales_sp_155
Agaricales_sp_156	#N/A	Agaricales_sp_156
Agaricales_sp_157	#N/A	Agaricales_sp_157
Agaricales_sp_158	#N/A	Agaricales_sp_158
Agaricales_sp_159	#N/A	Agaricales_sp_159
Agaricales_sp_160	#N/A	Agaricales_sp_160
Agaricales_sp_161	#N/A	Agaricales_sp_161
Agaricales_sp_162	#N/A	Agaricales_sp_162
Agaricales_sp_163	#N/A	Agaricales_sp_163
Agaricales_sp_164	#N/A	Agaricales_sp_164
Agaricales_sp_165	#N/A	Agaricales_sp_165
Agaricales_sp_166	#N/A	Agaricales_sp_166
Agaricales_sp_167	#N/A	Agaricales_sp_167
Agaricales_sp_170	#N/A	Agaricales_sp_170
Agaricales_sp_171	#N/A	Agaricales_sp_171
Agaricales_sp_172	#N/A	Agaricales_sp_172
Agaricales_sp_173	#N/A	Agaricales_sp_173
Agaricales_sp_174	#N/A	Agaricales_sp_174
Agaricales_sp_175	#N/A	Agaricales_sp_175
Agaricales_sp_176	#N/A	Agaricales_sp_176
Agaricales_sp_177	#N/A	Agaricales_sp_177
Agaricales_sp_178	#N/A	Agaricales_sp_178
Agaricales_sp_179	#N/A	Agaricales_sp_179
Agaricales_sp_180	#N/A	Agaricales_sp_180
Agaricales_sp_181	#N/A	Agaricales_sp_181
Agaricales_sp_182	#N/A	Agaricales_sp_182
Agaricales_sp_183	#N/A	Agaricales_sp_183
Agaricales_sp_184	#N/A	Agaricales_sp_184
Agaricales_sp_185	#N/A	Agaricales_sp_185
Agaricales_sp_186	#N/A	Agaricales_sp_186
Agaricales_sp_187	#N/A	Agaricales_sp_187
Agaricales_sp_189	#N/A	Agaricales_sp_189
Agaricales_sp_190	#N/A	Agaricales_sp_190
Agaricales_sp_191	#N/A	Agaricales_sp_191
Agaricales_sp_192	#N/A	Agaricales_sp_192
Agaricales_sp_193	#N/A	Agaricales_sp_193
Agaricales_sp_194	#N/A	Agaricales_sp_194
Agaricales_sp_195	#N/A	Agaricales_sp_195
Agaricales_sp_196	#N/A	Agaricales_sp_196
Agaricales_sp_197	#N/A	Agaricales_sp_197
Agaricales_sp_198	#N/A	Agaricales_sp_198
Agaricales_sp_199	#N/A	Agaricales_sp_199
Agaricales_sp_200	#N/A	Agaricales_sp_200
Agaricales_sp_201	#N/A	Agaricales_sp_201
Agaricales_sp_202	#N/A	Agaricales_sp_202
Agaricales_sp_203	#N/A	Agaricales_sp_203
Agaricales_sp_204	#N/A	Agaricales_sp_204
Agaricales_sp_206	#N/A	Agaricales_sp_206
Agaricales_sp_207	#N/A	Agaricales_sp_207
Agaricales_sp_208	#N/A	Agaricales_sp_208
Agaricales_sp_209	#N/A	Agaricales_sp_209
Agaricales_sp_210	#N/A	Agaricales_sp_210
Agaricales_sp_211	#N/A	Agaricales_sp_211
Agaricales_sp_212	#N/A	Agaricales_sp_212
Agaricales_sp_213	#N/A	Agaricales_sp_213
Agaricales_sp_214	#N/A	Agaricales_sp_214
Agaricales_sp_215	#N/A	Agaricales_sp_215
Agaricales_sp_216	#N/A	Agaricales_sp_216
Agaricales_sp_217	#N/A	Agaricales_sp_217
Agaricales_sp_218	#N/A	Agaricales_sp_218
Agaricales_sp_219	#N/A	Agaricales_sp_219
Agaricales_sp_220	#N/A	Agaricales_sp_220
Agaricales_sp_221	#N/A	Agaricales_sp_221
Agaricales_sp_222	#N/A	Agaricales_sp_222
Agaricales_sp_223	#N/A	Agaricales_sp_223
Agaricales_sp_224	#N/A	Agaricales_sp_224
Agaricales_sp_225	#N/A	Agaricales_sp_225
Agaricales_sp_226	#N/A	Agaricales_sp_226
Agaricales_sp_227	#N/A	Agaricales_sp_227
Agaricales_sp_228	#N/A	Agaricales_sp_228
Agaricales_sp_229	#N/A	Agaricales_sp_229
Agaricales_sp_230	#N/A	Agaricales_sp_230
Agaricales_sp_231	#N/A	Agaricales_sp_231
Agaricales_sp_232	#N/A	Agaricales_sp_232
Agaricales_sp_233	#N/A	Agaricales_sp_233
Agaricales_sp_234	#N/A	Agaricales_sp_234
Agaricales_sp_235	#N/A	Agaricales_sp_235
Agaricales_sp_236	#N/A	Agaricales_sp_236
Agaricales_sp_237	#N/A	Agaricales_sp_237
Agaricales_sp_238	#N/A	Agaricales_sp_238
Agaricales_sp_239	#N/A	Agaricales_sp_239
Agaricales_sp_240	#N/A	Agaricales_sp_240
Agaricales_sp_241	#N/A	Agaricales_sp_241
Agaricales_sp_242	#N/A	Agaricales_sp_242
Agaricales_sp_243	#N/A	Agaricales_sp_243
Agaricales_sp_246	#N/A	Agaricales_sp_246
Agaricales_sp_247	#N/A	Agaricales_sp_247
Agaricales_sp_248	#N/A	Agaricales_sp_248
Agaricales_sp_249	#N/A	Agaricales_sp_249
Agaricales_sp_250	#N/A	Agaricales_sp_250
Agaricales_sp_251	#N/A	Agaricales_sp_251
Agaricales_sp_252	#N/A	Agaricales_sp_252
Agaricales_sp_253	#N/A	Agaricales_sp_253
Agaricales_sp_254	#N/A	Agaricales_sp_254
Agaricales_sp_255	#N/A	Agaricales_sp_255
Agaricales_sp_256	#N/A	Agaricales_sp_256
Agaricales_sp_257	#N/A	Agaricales_sp_257
Agaricales_sp_259	#N/A	Agaricales_sp_259
Agaricales_sp_260	#N/A	Agaricales_sp_260
Agaricales_sp_262	#N/A	Agaricales_sp_262
Agaricales_sp_263	#N/A	Agaricales_sp_263
Agaricales_sp_264	#N/A	Agaricales_sp_264
Agaricales_sp_265	#N/A	Agaricales_sp_265
Agaricales_sp_266	#N/A	Agaricales_sp_266
Agaricales_sp_267	#N/A	Agaricales_sp_267
Agaricales_sp_268	#N/A	Agaricales_sp_268
Agaricales_sp_269	#N/A	Agaricales_sp_269
Agaricales_sp_270	#N/A	Agaricales_sp_270
Agaricales_sp_271	#N/A	Agaricales_sp_271
Agaricales_sp_272	#N/A	Agaricales_sp_272
Agaricales_sp_273	#N/A	Agaricales_sp_273
Agaricales_sp_274	#N/A	Agaricales_sp_274
Agaricales_sp_275	#N/A	Agaricales_sp_275
Agaricales_sp_276	#N/A	Agaricales_sp_276
Agaricales_sp_277	#N/A	Agaricales_sp_277
Agaricales_sp_279	#N/A	Agaricales_sp_279
Agaricales_sp_280	#N/A	Agaricales_sp_280
Agaricales_sp_281	#N/A	Agaricales_sp_281
Agaricales_sp_282	#N/A	Agaricales_sp_282
Agaricales_sp_283	#N/A	Agaricales_sp_283
Agaricales_sp_284	#N/A	Agaricales_sp_284
Agaricales_sp_285	#N/A	Agaricales_sp_285
Agaricales_sp_286	#N/A	Agaricales_sp_286
Agaricales_sp_287	#N/A	Agaricales_sp_287
Agaricales_sp_288	#N/A	Agaricales_sp_288
Agaricales_sp_289	#N/A	Agaricales_sp_289
Agaricales_sp_291	#N/A	Agaricales_sp_291
Agaricales_sp_292	#N/A	Agaricales_sp_292
Agaricales_sp_294	#N/A	Agaricales_sp_294
Agaricales_sp_295	#N/A	Agaricales_sp_295
Agaricales_sp_296	#N/A	Agaricales_sp_296
Agaricales_sp_297	#N/A	Agaricales_sp_297
Agaricales_sp_298	#N/A	Agaricales_sp_298
Agaricales_sp_299	#N/A	Agaricales_sp_299
Agaricales_sp_300	#N/A	Agaricales_sp_300
Agaricales_sp_302	#N/A	Agaricales_sp_302
Agaricales_sp_303	#N/A	Agaricales_sp_303
Agaricales_sp_304	#N/A	Agaricales_sp_304
Agaricales_sp_305	#N/A	Agaricales_sp_305
Agaricales_sp_306	#N/A	Agaricales_sp_306
Agaricales_sp_308	#N/A	Agaricales_sp_308
Agaricales_sp_309	#N/A	Agaricales_sp_309
Agaricales_sp_310	#N/A	Agaricales_sp_310
Agaricales_sp_312	#N/A	Agaricales_sp_312
Agaricales_sp_313	#N/A	Agaricales_sp_313
Agaricales_sp_314	#N/A	Agaricales_sp_314
Agaricales_sp_315	#N/A	Agaricales_sp_315
Agaricales_sp_317	#N/A	Agaricales_sp_317
Agaricales_sp_318	#N/A	Agaricales_sp_318
Agaricales_sp_319	#N/A	Agaricales_sp_319
Agaricales_sp_320	#N/A	Agaricales_sp_320
Agaricales_sp_321	#N/A	Agaricales_sp_321
Agaricales_sp_322	#N/A	Agaricales_sp_322
Agaricales_sp_323	#N/A	Agaricales_sp_323
Agaricales_sp_324	#N/A	Agaricales_sp_324
Agaricales_sp_325	#N/A	Agaricales_sp_325
Agaricales_sp_326	#N/A	Agaricales_sp_326
Agaricales_sp_327	#N/A	Agaricales_sp_327
Agaricales_sp_328	#N/A	Agaricales_sp_328
Agaricales_sp_329	#N/A	Agaricales_sp_329
Agaricales_sp_330	#N/A	Agaricales_sp_330
Agaricales_sp_331	#N/A	Agaricales_sp_331
Agaricales_sp_332	#N/A	Agaricales_sp_332
Agaricales_sp_333	#N/A	Agaricales_sp_333
Agaricales_sp_334	#N/A	Agaricales_sp_334
Agaricales_sp_336	#N/A	Agaricales_sp_336
Agaricales_sp_337	#N/A	Agaricales_sp_337
Agaricales_sp_338	#N/A	Agaricales_sp_338
Agaricales_sp_339	#N/A	Agaricales_sp_339
Agaricales_sp_340	#N/A	Agaricales_sp_340
Agaricales_sp_341	#N/A	Agaricales_sp_341
Agaricales_sp_342	#N/A	Agaricales_sp_342
Agaricales_sp_343	#N/A	Agaricales_sp_343
Agaricales_sp_344	#N/A	Agaricales_sp_344
Agaricales_sp_345	#N/A	Agaricales_sp_345
Agaricales_sp_346	#N/A	Agaricales_sp_346
Agaricales_sp_347	#N/A	Agaricales_sp_347
Agaricales_sp_348	#N/A	Agaricales_sp_348
Agaricales_sp_349	#N/A	Agaricales_sp_349
Agaricales_sp_350	#N/A	Agaricales_sp_350
Agaricales_sp_352	#N/A	Agaricales_sp_352
Agaricales_sp_353	#N/A	Agaricales_sp_353
Agaricales_sp_354	#N/A	Agaricales_sp_354
Agaricales_sp_355	#N/A	Agaricales_sp_355
Agaricales_sp_357	#N/A	Agaricales_sp_357
Agaricales_sp_358	#N/A	Agaricales_sp_358
Agaricales_sp_359	#N/A	Agaricales_sp_359
Agaricales_sp_360	#N/A	Agaricales_sp_360
Agaricales_sp_362	#N/A	Agaricales_sp_362
Agaricales_sp_363	#N/A	Agaricales_sp_363
Agaricales_sp_364	#N/A	Agaricales_sp_364
Agaricales_sp_365	#N/A	Agaricales_sp_365
Agaricales_sp_366	#N/A	Agaricales_sp_366
Agaricales_sp_367	#N/A	Agaricales_sp_367
Agaricales_sp_368	#N/A	Agaricales_sp_368
Agaricales_sp_369	#N/A	Agaricales_sp_369
Agaricales_sp_370	#N/A	Agaricales_sp_370
Agaricales_sp_371	#N/A	Agaricales_sp_371
Agaricales_sp_372	#N/A	Agaricales_sp_372
Agaricales_sp_373	#N/A	Agaricales_sp_373
Agaricales_sp_374	#N/A	Agaricales_sp_374
Agaricales_sp_375	#N/A	Agaricales_sp_375
Agaricales_sp_376	#N/A	Agaricales_sp_376
Agaricales_sp_378	#N/A	Agaricales_sp_378
Agaricales_sp_379	#N/A	Agaricales_sp_379
Agaricales_sp_380	#N/A	Agaricales_sp_380
Agaricales_sp_381	#N/A	Agaricales_sp_381
Agaricales_sp_382	#N/A	Agaricales_sp_382
Agaricales_sp_383	#N/A	Agaricales_sp_383
Agaricales_sp_384	#N/A	Agaricales_sp_384
Agaricales_sp_385	#N/A	Agaricales_sp_385
Agaricales_sp_386	#N/A	Agaricales_sp_386
Agaricales_sp_387	#N/A	Agaricales_sp_387
Agaricales_sp_388	#N/A	Agaricales_sp_388
Agaricales_sp_389	#N/A	Agaricales_sp_389
Agaricales_sp_390	#N/A	Agaricales_sp_390
Agaricales_sp_391	#N/A	Agaricales_sp_391
Agaricales_sp_392	#N/A	Agaricales_sp_392
Agaricales_sp_406	#N/A	Agaricales_sp_406
Agaricales_sp_407	#N/A	Agaricales_sp_407
Agaricales_sp_408	#N/A	Agaricales_sp_408
Agaricales_sp_409	#N/A	Agaricales_sp_409
Agaricales_sp_410	#N/A	Agaricales_sp_410
Agaricales_sp_411	#N/A	Agaricales_sp_411
Agaricales_sp_412	#N/A	Agaricales_sp_412
Agaricales_sp_413	#N/A	Agaricales_sp_413
Agaricales_sp_414	#N/A	Agaricales_sp_414
Agaricales_sp_415	#N/A	Agaricales_sp_415
Agaricales_sp_416	#N/A	Agaricales_sp_416
Agaricales_sp_417	#N/A	Agaricales_sp_417
Agaricales_sp_418	#N/A	Agaricales_sp_418
Agaricales_sp_419	#N/A	Agaricales_sp_419
Agaricales_sp_420	#N/A	Agaricales_sp_420
Agaricales_sp_421	#N/A	Agaricales_sp_421
Agaricales_sp_422	#N/A	Agaricales_sp_422
Agaricales_sp_423	#N/A	Agaricales_sp_423
Agaricales_sp_424	#N/A	Agaricales_sp_424
Agaricales_sp_425	#N/A	Agaricales_sp_425
Agaricales_sp_428	#N/A	Agaricales_sp_428
Agaricales_sp_430	#N/A	Agaricales_sp_430
Agaricales_sp_431	#N/A	Agaricales_sp_431
Agaricales_sp_432	#N/A	Agaricales_sp_432
Agaricales_sp_433	#N/A	Agaricales_sp_433
Agaricales_sp_434	#N/A	Agaricales_sp_434
Agaricales_sp_435	#N/A	Agaricales_sp_435
Agaricales_sp_436	#N/A	Agaricales_sp_436
Agaricales_sp_437	#N/A	Agaricales_sp_437
Agaricales_sp_438	#N/A	Agaricales_sp_438
Agaricales_sp_439	#N/A	Agaricales_sp_439
Agaricales_sp_440	#N/A	Agaricales_sp_440
Agaricales_sp_441	#N/A	Agaricales_sp_441
Agaricales_sp_442	#N/A	Agaricales_sp_442
Agaricales_sp_443	#N/A	Agaricales_sp_443
Agaricales_sp_444	#N/A	Agaricales_sp_444
Agaricales_sp_446	#N/A	Agaricales_sp_446
Agaricales_sp_448	#N/A	Agaricales_sp_448
Agaricales_sp_449	#N/A	Agaricales_sp_449
Agaricales_sp_450	#N/A	Agaricales_sp_450
Agaricales_sp_451	#N/A	Agaricales_sp_451
Agaricales_sp_453	#N/A	Agaricales_sp_453
Agaricales_sp_454	#N/A	Agaricales_sp_454
Agaricales_sp_455	#N/A	Agaricales_sp_455
Agaricales_sp_456	#N/A	Agaricales_sp_456
Agaricales_sp_458	#N/A	Agaricales_sp_458
Agaricales_sp_459	#N/A	Agaricales_sp_459
Agaricales_sp_460	#N/A	Agaricales_sp_460
Agaricales_sp_461	#N/A	Agaricales_sp_461
Agaricales_sp_462	#N/A	Agaricales_sp_462
Agaricales_sp_463	#N/A	Agaricales_sp_463
Agaricomycetes_sp_1	#N/A	Agaricomycetes_sp_1
Agaricomycetes_sp_2	#N/A	Agaricomycetes_sp_2
Agaricomycetes_sp_3	#N/A	Agaricomycetes_sp_3
Agaricomycetes_sp_4	#N/A	Agaricomycetes_sp_4
Agaricomycetes_sp_5	#N/A	Agaricomycetes_sp_5
Agaricomycetes_sp_7	#N/A	Agaricomycetes_sp_7
Agaricomycetes_sp_8	#N/A	Agaricomycetes_sp_8
Agaricomycetes_sp_9	#N/A	Agaricomycetes_sp_9
Agaricomycetes_sp_10	#N/A	Agaricomycetes_sp_10
Agaricomycetes_sp_11	#N/A	Agaricomycetes_sp_11
Agaricomycetes_sp_12	#N/A	Agaricomycetes_sp_12
Agaricomycetes_sp_13	#N/A	Agaricomycetes_sp_13
Agaricomycetes_sp_15	#N/A	Agaricomycetes_sp_15
Agaricomycetes_sp_16	#N/A	Agaricomycetes_sp_16
Agaricomycetes_sp_17	#N/A	Agaricomycetes_sp_17
Agaricomycetes_sp_18	#N/A	Agaricomycetes_sp_18
Agaricomycetes_sp_19	#N/A	Agaricomycetes_sp_19
Agaricomycetes_sp_20	#N/A	Agaricomycetes_sp_20
Agaricomycetes_sp_21	#N/A	Agaricomycetes_sp_21
Agaricomycetes_sp_22	#N/A	Agaricomycetes_sp_22
Agaricomycetes_sp_23	#N/A	Agaricomycetes_sp_23
Agaricomycetes_sp_24	#N/A	Agaricomycetes_sp_24
Agaricomycetes_sp_25	#N/A	Agaricomycetes_sp_25
Agaricomycetes_sp_26	#N/A	Agaricomycetes_sp_26
Agaricomycetes_sp_27	#N/A	Agaricomycetes_sp_27
Agaricomycetes_sp_28	#N/A	Agaricomycetes_sp_28
Agaricomycetes_sp_29	#N/A	Agaricomycetes_sp_29
Agaricomycetes_sp_30	#N/A	Agaricomycetes_sp_30
Agaricomycetes_sp_31	#N/A	Agaricomycetes_sp_31
Agaricomycetes_sp_32	#N/A	Agaricomycetes_sp_32
Agaricomycetes_sp_33	#N/A	Agaricomycetes_sp_33
Agaricomycetes_sp_34	#N/A	Agaricomycetes_sp_34
Agaricomycetes_sp_35	#N/A	Agaricomycetes_sp_35
Agaricomycetes_sp_36	#N/A	Agaricomycetes_sp_36
Agaricomycetes_sp_37	#N/A	Agaricomycetes_sp_37
Agaricomycetes_sp_38	#N/A	Agaricomycetes_sp_38
Agaricomycetes_sp_39	#N/A	Agaricomycetes_sp_39
Agaricomycetes_sp_40	#N/A	Agaricomycetes_sp_40
Agaricomycetes_sp_41	#N/A	Agaricomycetes_sp_41
Agaricomycetes_sp_42	#N/A	Agaricomycetes_sp_42
Agaricomycetes_sp_43	#N/A	Agaricomycetes_sp_43
Agaricomycetes_sp_44	#N/A	Agaricomycetes_sp_44
Agaricomycetes_sp_45	#N/A	Agaricomycetes_sp_45
Agaricomycetes_sp_46	#N/A	Agaricomycetes_sp_46
Agaricomycetes_sp_47	#N/A	Agaricomycetes_sp_47
Agaricomycetes_sp_48	#N/A	Agaricomycetes_sp_48
Agaricomycetes_sp_49	#N/A	Agaricomycetes_sp_49
Agaricomycetes_sp_50	#N/A	Agaricomycetes_sp_50
Agaricomycetes_sp_51	#N/A	Agaricomycetes_sp_51
Agaricomycetes_sp_52	#N/A	Agaricomycetes_sp_52
Agaricomycetes_sp_53	#N/A	Agaricomycetes_sp_53
Agaricomycetes_sp_55	#N/A	Agaricomycetes_sp_55
Agaricomycetes_sp_56	#N/A	Agaricomycetes_sp_56
Agaricomycetes_sp_57	#N/A	Agaricomycetes_sp_57
Agaricomycetes_sp_58	#N/A	Agaricomycetes_sp_58
Agaricomycetes_sp_59	#N/A	Agaricomycetes_sp_59
Agaricomycetes_sp_60	#N/A	Agaricomycetes_sp_60
Agaricomycetes_sp_61	#N/A	Agaricomycetes_sp_61
Agaricomycetes_sp_62	#N/A	Agaricomycetes_sp_62
Agaricomycetes_sp_63	#N/A	Agaricomycetes_sp_63
Agaricomycetes_sp_64	#N/A	Agaricomycetes_sp_64
Agaricomycetes_sp_65	#N/A	Agaricomycetes_sp_65
Agaricomycetes_sp_67	#N/A	Agaricomycetes_sp_67
Agaricomycetes_sp_68	#N/A	Agaricomycetes_sp_68
Agaricomycetes_sp_69	#N/A	Agaricomycetes_sp_69
Agaricomycetes_sp_70	#N/A	Agaricomycetes_sp_70
Agaricomycetes_sp_71	#N/A	Agaricomycetes_sp_71
Agaricomycetes_sp_72	#N/A	Agaricomycetes_sp_72
Agaricomycetes_sp_73	#N/A	Agaricomycetes_sp_73
Agaricomycetes_sp_74	#N/A	Agaricomycetes_sp_74
Agaricomycetes_sp_75	#N/A	Agaricomycetes_sp_75
Agaricomycetes_sp_76	#N/A	Agaricomycetes_sp_76
Agaricomycetes_sp_77	#N/A	Agaricomycetes_sp_77
Agaricomycetes_sp_78	#N/A	Agaricomycetes_sp_78
Agaricomycetes_sp_79	#N/A	Agaricomycetes_sp_79
Agaricomycetes_sp_80	#N/A	Agaricomycetes_sp_80
Agaricomycetes_sp_81	#N/A	Agaricomycetes_sp_81
Agaricomycetes_sp_82	#N/A	Agaricomycetes_sp_82
Agaricomycetes_sp_83	#N/A	Agaricomycetes_sp_83
Agaricomycetes_sp_84	#N/A	Agaricomycetes_sp_84
Agaricomycetes_sp_85	#N/A	Agaricomycetes_sp_85
Agaricomycetes_sp_86	#N/A	Agaricomycetes_sp_86
Agaricomycetes_sp_87	#N/A	Agaricomycetes_sp_87
Agaricomycetes_sp_88	#N/A	Agaricomycetes_sp_88
Agaricomycetes_sp_89	#N/A	Agaricomycetes_sp_89
Agaricomycetes_sp_90	#N/A	Agaricomycetes_sp_90
Agaricomycetes_sp_91	#N/A	Agaricomycetes_sp_91
Agaricomycetes_sp_92	#N/A	Agaricomycetes_sp_92
Agaricomycetes_sp_93	#N/A	Agaricomycetes_sp_93
Agaricomycetes_sp_94	#N/A	Agaricomycetes_sp_94
Agaricomycetes_sp_95	#N/A	Agaricomycetes_sp_95
Agaricomycetes_sp_96	#N/A	Agaricomycetes_sp_96
Agaricomycetes_sp_97	#N/A	Agaricomycetes_sp_97
Agaricomycetes_sp_98	#N/A	Agaricomycetes_sp_98
Agaricomycetes_sp_99	#N/A	Agaricomycetes_sp_99
Agaricomycetes_sp_100	#N/A	Agaricomycetes_sp_100
Agaricomycetes_sp_101	#N/A	Agaricomycetes_sp_101
Agaricomycetes_sp_102	#N/A	Agaricomycetes_sp_102
Agaricomycetes_sp_103	#N/A	Agaricomycetes_sp_103
Agaricomycetes_sp_104	#N/A	Agaricomycetes_sp_104
Agaricomycetes_sp_105	#N/A	Agaricomycetes_sp_105
Agaricomycetes_sp_106	#N/A	Agaricomycetes_sp_106
Agaricomycetes_sp_109	#N/A	Agaricomycetes_sp_109
Agaricomycetes_sp_110	#N/A	Agaricomycetes_sp_110
Agaricomycetes_sp_111	#N/A	Agaricomycetes_sp_111
Agaricomycetes_sp_112	#N/A	Agaricomycetes_sp_112
Agaricomycetes_sp_113	#N/A	Agaricomycetes_sp_113
Agaricomycetes_sp_114	#N/A	Agaricomycetes_sp_114
Agaricomycetes_sp_115	#N/A	Agaricomycetes_sp_115
Agaricomycetes_sp_117	#N/A	Agaricomycetes_sp_117
Agaricomycetes_sp_118	#N/A	Agaricomycetes_sp_118
Agaricomycetes_sp_119	#N/A	Agaricomycetes_sp_119
Agaricomycetes_sp_120	#N/A	Agaricomycetes_sp_120
Agaricomycetes_sp_121	#N/A	Agaricomycetes_sp_121
Agaricomycetes_sp_122	#N/A	Agaricomycetes_sp_122
Agaricomycetes_sp_124	#N/A	Agaricomycetes_sp_124
Agaricomycetes_sp_125	#N/A	Agaricomycetes_sp_125
Agaricomycetes_sp_126	#N/A	Agaricomycetes_sp_126
Agaricomycetes_sp_127	#N/A	Agaricomycetes_sp_127
Agaricomycetes_sp_128	#N/A	Agaricomycetes_sp_128
Agaricomycetes_sp_129	#N/A	Agaricomycetes_sp_129
Agaricomycetes_sp_130	#N/A	Agaricomycetes_sp_130
Agaricomycetes_sp_131	#N/A	Agaricomycetes_sp_131
Agaricomycetes_sp_132	#N/A	Agaricomycetes_sp_132
Agaricomycetes_sp_133	#N/A	Agaricomycetes_sp_133
Agaricomycetes_sp_135	#N/A	Agaricomycetes_sp_135
Agaricomycetes_sp_136	#N/A	Agaricomycetes_sp_136
Agaricomycetes_sp_137	#N/A	Agaricomycetes_sp_137
Agaricomycetes_sp_138	#N/A	Agaricomycetes_sp_138
Agaricomycetes_sp_139	#N/A	Agaricomycetes_sp_139
Agaricomycetes_sp_140	#N/A	Agaricomycetes_sp_140
Agaricomycetes_sp_141	#N/A	Agaricomycetes_sp_141
Agaricomycetes_sp_142	#N/A	Agaricomycetes_sp_142
Agaricomycetes_sp_143	#N/A	Agaricomycetes_sp_143
Agaricomycetes_sp_144	#N/A	Agaricomycetes_sp_144
Agaricomycetes_sp_145	#N/A	Agaricomycetes_sp_145
Agaricomycetes_sp_146	#N/A	Agaricomycetes_sp_146
Agaricomycetes_sp_147	#N/A	Agaricomycetes_sp_147
Agaricomycetes_sp_148	#N/A	Agaricomycetes_sp_148
Agaricomycetes_sp_149	#N/A	Agaricomycetes_sp_149
Agaricomycetes_sp_150	#N/A	Agaricomycetes_sp_150
Agaricomycetes_sp_151	#N/A	Agaricomycetes_sp_151
Agaricomycetes_sp_152	#N/A	Agaricomycetes_sp_152
Agaricomycetes_sp_153	#N/A	Agaricomycetes_sp_153
Agaricomycetes_sp_154	#N/A	Agaricomycetes_sp_154
Agaricomycetes_sp_155	#N/A	Agaricomycetes_sp_155
Agaricomycetes_sp_156	#N/A	Agaricomycetes_sp_156
Agaricomycetes_sp_157	#N/A	Agaricomycetes_sp_157
Agaricomycetes_sp_158	#N/A	Agaricomycetes_sp_158
Agaricomycetes_sp_159	#N/A	Agaricomycetes_sp_159
Agaricomycetes_sp_160	#N/A	Agaricomycetes_sp_160
Agaricomycetes_sp_161	#N/A	Agaricomycetes_sp_161
